"icd10cm","icd9cm","flags","approximate","no_map","combination","scenario","choice_list"
"049V4ZX","3821","10000",1,0,0,0,0
"049V4ZZ","3898","10000",1,0,0,0,0
"049W00Z","3898","10000",1,0,0,0,0
"049W0ZX","3821","10000",1,0,0,0,0
"049W0ZZ","3898","10000",1,0,0,0,0
"049W30Z","3898","10000",1,0,0,0,0
"049W3ZX","3821","10000",1,0,0,0,0
"049W3ZZ","3898","10000",1,0,0,0,0
"049W40Z","3898","10000",1,0,0,0,0
"049W4ZX","3821","10000",1,0,0,0,0
"049W4ZZ","3898","10000",1,0,0,0,0
"049Y00Z","3898","10000",1,0,0,0,0
"049Y0ZX","3821","10000",1,0,0,0,0
"049Y0ZZ","3898","10000",1,0,0,0,0
"049Y30Z","3898","10000",1,0,0,0,0
"049Y3ZX","3821","10000",1,0,0,0,0
"049Y3ZZ","3898","10000",1,0,0,0,0
"049Y40Z","3898","10000",1,0,0,0,0
"049Y4ZX","3821","10000",1,0,0,0,0
"049Y4ZZ","3898","10000",1,0,0,0,0
"04B00ZX","3821","10000",1,0,0,0,0
"04B00ZZ","3864","10000",1,0,0,0,0
"04B00ZZ","3834","10000",1,0,0,0,0
"04B03ZX","3821","10000",1,0,0,0,0
"04B03ZZ","3864","10000",1,0,0,0,0
"04B04ZX","3821","10000",1,0,0,0,0
"04B04ZZ","3834","10000",1,0,0,0,0
"04B04ZZ","3864","10000",1,0,0,0,0
"04B10ZX","3821","10000",1,0,0,0,0
"04B10ZZ","3866","10000",1,0,0,0,0
"04B10ZZ","3836","10000",1,0,0,0,0
"04B13ZX","3821","10000",1,0,0,0,0
"04B13ZZ","3866","10000",1,0,0,0,0
"04B14ZX","3821","10000",1,0,0,0,0
"04B14ZZ","3836","10000",1,0,0,0,0
"04B14ZZ","3866","10000",1,0,0,0,0
"04B20ZX","3821","10000",1,0,0,0,0
"04B20ZZ","3836","10000",1,0,0,0,0
"04B20ZZ","3866","10000",1,0,0,0,0
"04B23ZX","3821","10000",1,0,0,0,0
"04B23ZZ","3866","10000",1,0,0,0,0
"04B24ZX","3821","10000",1,0,0,0,0
"04B24ZZ","3836","10000",1,0,0,0,0
"04B24ZZ","3866","10000",1,0,0,0,0
"04B30ZX","3821","10000",1,0,0,0,0
"04B30ZZ","3866","10000",1,0,0,0,0
"04B30ZZ","3836","10000",1,0,0,0,0
"04B33ZX","3821","10000",1,0,0,0,0
"04B33ZZ","3866","10000",1,0,0,0,0
"04B34ZX","3821","10000",1,0,0,0,0
"04B34ZZ","3836","10000",1,0,0,0,0
"04B34ZZ","3866","10000",1,0,0,0,0
"04B40ZX","3821","10000",1,0,0,0,0
"04B40ZZ","3836","10000",1,0,0,0,0
"04B40ZZ","3866","10000",1,0,0,0,0
"04B43ZX","3821","10000",1,0,0,0,0
"04B43ZZ","3866","10000",1,0,0,0,0
"04B44ZX","3821","10000",1,0,0,0,0
"04B44ZZ","3836","10000",1,0,0,0,0
"04B44ZZ","3866","10000",1,0,0,0,0
"04B50ZX","3821","10000",1,0,0,0,0
"04B50ZZ","3836","10000",1,0,0,0,0
"04B50ZZ","3866","10000",1,0,0,0,0
"04B53ZX","3821","10000",1,0,0,0,0
"04B53ZZ","3866","10000",1,0,0,0,0
"04B54ZX","3821","10000",1,0,0,0,0
"04B54ZZ","3866","10000",1,0,0,0,0
"04B54ZZ","3836","10000",1,0,0,0,0
"04B60ZX","3821","10000",1,0,0,0,0
"04B60ZZ","3836","10000",1,0,0,0,0
"04B60ZZ","3866","10000",1,0,0,0,0
"04B63ZX","3821","10000",1,0,0,0,0
"04B63ZZ","3866","10000",1,0,0,0,0
"04B64ZX","3821","10000",1,0,0,0,0
"04B64ZZ","3866","10000",1,0,0,0,0
"04B64ZZ","3836","10000",1,0,0,0,0
"04B70ZX","3821","10000",1,0,0,0,0
"04B70ZZ","3836","10000",1,0,0,0,0
"04B70ZZ","3866","10000",1,0,0,0,0
"04B73ZX","3821","10000",1,0,0,0,0
"04B73ZZ","3866","10000",1,0,0,0,0
"04B74ZX","3821","10000",1,0,0,0,0
"04B74ZZ","3836","10000",1,0,0,0,0
"04B74ZZ","3866","10000",1,0,0,0,0
"04B80ZX","3821","10000",1,0,0,0,0
"04B80ZZ","3836","10000",1,0,0,0,0
"04B80ZZ","3866","10000",1,0,0,0,0
"04B83ZX","3821","10000",1,0,0,0,0
"04B83ZZ","3866","10000",1,0,0,0,0
"04B84ZX","3821","10000",1,0,0,0,0
"04B84ZZ","3866","10000",1,0,0,0,0
"04B84ZZ","3836","10000",1,0,0,0,0
"04B90ZX","3821","10000",1,0,0,0,0
"04B90ZZ","3836","10000",1,0,0,0,0
"04B90ZZ","3866","10000",1,0,0,0,0
"04B93ZX","3821","10000",1,0,0,0,0
"04B93ZZ","3866","10000",1,0,0,0,0
"04B94ZX","3821","10000",1,0,0,0,0
"04B94ZZ","3836","10000",1,0,0,0,0
"04B94ZZ","3866","10000",1,0,0,0,0
"04BA0ZX","3821","10000",1,0,0,0,0
"04BA0ZZ","3836","10000",1,0,0,0,0
"04BA0ZZ","3866","10000",1,0,0,0,0
"04BA3ZX","3821","10000",1,0,0,0,0
"04BA3ZZ","3866","10000",1,0,0,0,0
"04BA4ZX","3821","10000",1,0,0,0,0
"04BA4ZZ","3866","10000",1,0,0,0,0
"04BA4ZZ","3836","10000",1,0,0,0,0
"04BB0ZX","3821","10000",1,0,0,0,0
"04BB0ZZ","3866","10000",1,0,0,0,0
"04BB0ZZ","3836","10000",1,0,0,0,0
"04BB3ZX","3821","10000",1,0,0,0,0
"04BB3ZZ","3866","10000",1,0,0,0,0
"04BB4ZX","3821","10000",1,0,0,0,0
"04BB4ZZ","3866","10000",1,0,0,0,0
"04BB4ZZ","3836","10000",1,0,0,0,0
"04BC0ZX","3821","10000",1,0,0,0,0
"04BC0ZZ","3836","10000",1,0,0,0,0
"04BC0ZZ","3866","10000",1,0,0,0,0
"04BC3ZX","3821","10000",1,0,0,0,0
"04BC3ZZ","3866","10000",1,0,0,0,0
"04BC4ZX","3821","10000",1,0,0,0,0
"04BC4ZZ","3836","10000",1,0,0,0,0
"04BC4ZZ","3866","10000",1,0,0,0,0
"04BD0ZX","3821","10000",1,0,0,0,0
"04BD0ZZ","3866","10000",1,0,0,0,0
"04BD0ZZ","3836","10000",1,0,0,0,0
"04BD3ZX","3821","10000",1,0,0,0,0
"04BD3ZZ","3866","10000",1,0,0,0,0
"04BD4ZX","3821","10000",1,0,0,0,0
"04BD4ZZ","3836","10000",1,0,0,0,0
"04BD4ZZ","3866","10000",1,0,0,0,0
"04BE0ZX","3821","10000",1,0,0,0,0
"04BE0ZZ","3866","10000",1,0,0,0,0
"04BE0ZZ","3836","10000",1,0,0,0,0
"04BE3ZX","3821","10000",1,0,0,0,0
"04BE3ZZ","3866","10000",1,0,0,0,0
"04BE4ZX","3821","10000",1,0,0,0,0
"04BE4ZZ","3836","10000",1,0,0,0,0
"04BE4ZZ","3866","10000",1,0,0,0,0
"04BF0ZX","3821","10000",1,0,0,0,0
"04BF0ZZ","3836","10000",1,0,0,0,0
"04BF0ZZ","3866","10000",1,0,0,0,0
"04BF3ZX","3821","10000",1,0,0,0,0
"04BF3ZZ","3866","10000",1,0,0,0,0
"04BF4ZX","3821","10000",1,0,0,0,0
"04BF4ZZ","3836","10000",1,0,0,0,0
"04BF4ZZ","3866","10000",1,0,0,0,0
"04BH0ZX","3821","10000",1,0,0,0,0
"04BH0ZZ","3836","10000",1,0,0,0,0
"04BH0ZZ","3866","10000",1,0,0,0,0
"04BH3ZX","3821","10000",1,0,0,0,0
"04BH3ZZ","3866","10000",1,0,0,0,0
"04BH4ZX","3821","10000",1,0,0,0,0
"04BH4ZZ","3866","10000",1,0,0,0,0
"04BH4ZZ","3836","10000",1,0,0,0,0
"04BJ0ZX","3821","10000",1,0,0,0,0
"04BJ0ZZ","3836","10000",1,0,0,0,0
"04BJ0ZZ","3866","10000",1,0,0,0,0
"04BJ3ZX","3821","10000",1,0,0,0,0
"04BJ3ZZ","3866","10000",1,0,0,0,0
"04BJ4ZX","3821","10000",1,0,0,0,0
"04BJ4ZZ","3836","10000",1,0,0,0,0
"04BJ4ZZ","3866","10000",1,0,0,0,0
"04BK0ZX","3821","10000",1,0,0,0,0
"04BK0ZZ","3868","10000",1,0,0,0,0
"04BK0ZZ","3838","10000",1,0,0,0,0
"04BK3ZX","3821","10000",1,0,0,0,0
"04BK3ZZ","3868","10000",1,0,0,0,0
"04BK4ZX","3821","10000",1,0,0,0,0
"04BK4ZZ","3838","10000",1,0,0,0,0
"04BK4ZZ","3868","10000",1,0,0,0,0
"04BL0ZX","3821","10000",1,0,0,0,0
"04BL0ZZ","3868","10000",1,0,0,0,0
"04BL0ZZ","3838","10000",1,0,0,0,0
"04BL3ZX","3821","10000",1,0,0,0,0
"04BL3ZZ","3868","10000",1,0,0,0,0
"04BL4ZX","3821","10000",1,0,0,0,0
"04BL4ZZ","3868","10000",1,0,0,0,0
"04BL4ZZ","3838","10000",1,0,0,0,0
"04BM0ZX","3821","10000",1,0,0,0,0
"04BM0ZZ","3838","10000",1,0,0,0,0
"04BM0ZZ","3868","10000",1,0,0,0,0
"04BM3ZX","3821","10000",1,0,0,0,0
"04BM3ZZ","3868","10000",1,0,0,0,0
"04BM4ZX","3821","10000",1,0,0,0,0
"04BM4ZZ","3838","10000",1,0,0,0,0
"04BM4ZZ","3868","10000",1,0,0,0,0
"04BN0ZX","3821","10000",1,0,0,0,0
"04BN0ZZ","3868","10000",1,0,0,0,0
"04BN0ZZ","3838","10000",1,0,0,0,0
"04BN3ZX","3821","10000",1,0,0,0,0
"04BN3ZZ","3868","10000",1,0,0,0,0
"04BN4ZX","3821","10000",1,0,0,0,0
"04BN4ZZ","3868","10000",1,0,0,0,0
"04BN4ZZ","3838","10000",1,0,0,0,0
"04BP0ZX","3821","10000",1,0,0,0,0
"04BP0ZZ","3838","10000",1,0,0,0,0
"04BP0ZZ","3868","10000",1,0,0,0,0
"04BP3ZX","3821","10000",1,0,0,0,0
"04BP3ZZ","3868","10000",1,0,0,0,0
"04BP4ZX","3821","10000",1,0,0,0,0
"04BP4ZZ","3868","10000",1,0,0,0,0
"04BP4ZZ","3838","10000",1,0,0,0,0
"04BQ0ZX","3821","10000",1,0,0,0,0
"04BQ0ZZ","3868","10000",1,0,0,0,0
"04BQ0ZZ","3838","10000",1,0,0,0,0
"04BQ3ZX","3821","10000",1,0,0,0,0
"04BQ3ZZ","3868","10000",1,0,0,0,0
"04BQ4ZX","3821","10000",1,0,0,0,0
"04BQ4ZZ","3868","10000",1,0,0,0,0
"04BQ4ZZ","3838","10000",1,0,0,0,0
"04BR0ZX","3821","10000",1,0,0,0,0
"04BR0ZZ","3868","10000",1,0,0,0,0
"04BR0ZZ","3838","10000",1,0,0,0,0
"04BR3ZX","3821","10000",1,0,0,0,0
"04BR3ZZ","3868","10000",1,0,0,0,0
"04BR4ZX","3821","10000",1,0,0,0,0
"04BR4ZZ","3868","10000",1,0,0,0,0
"04BR4ZZ","3838","10000",1,0,0,0,0
"04BS0ZX","3821","10000",1,0,0,0,0
"04BS0ZZ","3868","10000",1,0,0,0,0
"04BS0ZZ","3838","10000",1,0,0,0,0
"04BS3ZX","3821","10000",1,0,0,0,0
"04BS3ZZ","3868","10000",1,0,0,0,0
"04BS4ZX","3821","10000",1,0,0,0,0
"04BS4ZZ","3838","10000",1,0,0,0,0
"04BS4ZZ","3868","10000",1,0,0,0,0
"04BT0ZX","3821","10000",1,0,0,0,0
"04BT0ZZ","3838","10000",1,0,0,0,0
"04BT0ZZ","3868","10000",1,0,0,0,0
"04BT3ZX","3821","10000",1,0,0,0,0
"04BT3ZZ","3868","10000",1,0,0,0,0
"04BT4ZX","3821","10000",1,0,0,0,0
"04BT4ZZ","3868","10000",1,0,0,0,0
"04BT4ZZ","3838","10000",1,0,0,0,0
"04BU0ZX","3821","10000",1,0,0,0,0
"04BU0ZZ","3868","10000",1,0,0,0,0
"04BU0ZZ","3838","10000",1,0,0,0,0
"04BU3ZX","3821","10000",1,0,0,0,0
"04BU3ZZ","3868","10000",1,0,0,0,0
"04BU4ZX","3821","10000",1,0,0,0,0
"04BU4ZZ","3838","10000",1,0,0,0,0
"04BU4ZZ","3868","10000",1,0,0,0,0
"04BV0ZX","3821","10000",1,0,0,0,0
"04BV0ZZ","3868","10000",1,0,0,0,0
"04BV0ZZ","3838","10000",1,0,0,0,0
"04BV3ZX","3821","10000",1,0,0,0,0
"04BV3ZZ","3868","10000",1,0,0,0,0
"04BV4ZX","3821","10000",1,0,0,0,0
"04BV4ZZ","3868","10000",1,0,0,0,0
"04BV4ZZ","3838","10000",1,0,0,0,0
"04BW0ZX","3821","10000",1,0,0,0,0
"04BW0ZZ","3838","10000",1,0,0,0,0
"04BW0ZZ","3868","10000",1,0,0,0,0
"04BW3ZX","3821","10000",1,0,0,0,0
"04BW3ZZ","3868","10000",1,0,0,0,0
"04BW4ZX","3821","10000",1,0,0,0,0
"04BW4ZZ","3868","10000",1,0,0,0,0
"04BW4ZZ","3838","10000",1,0,0,0,0
"04BY0ZX","3821","10000",1,0,0,0,0
"04BY0ZZ","3830","10000",1,0,0,0,0
"04BY0ZZ","3860","10000",1,0,0,0,0
"04BY0ZZ","3868","10000",1,0,0,0,0
"04BY0ZZ","3838","10000",1,0,0,0,0
"04BY3ZX","3821","10000",1,0,0,0,0
"04BY3ZZ","3830","10000",1,0,0,0,0
"04BY3ZZ","3860","10000",1,0,0,0,0
"04BY3ZZ","3868","10000",1,0,0,0,0
"04BY4ZX","3821","10000",1,0,0,0,0
"04BY4ZZ","3838","10000",1,0,0,0,0
"04BY4ZZ","3860","10000",1,0,0,0,0
"04BY4ZZ","3830","10000",1,0,0,0,0
"04BY4ZZ","3868","10000",1,0,0,0,0
"04C00ZZ","3814","10111",1,0,1,1,1
"04C00ZZ","0040","10112",1,0,1,1,2
"04C00ZZ","3804","10000",1,0,0,0,0
"04C03ZZ","0040","10112",1,0,1,1,2
"04C03ZZ","1756","10111",1,0,1,1,1
"04C03ZZ","3814","10111",1,0,1,1,1
"04C03ZZ","3804","10000",1,0,0,0,0
"04C04ZZ","3804","10000",1,0,0,0,0
"04C04ZZ","0040","10112",1,0,1,1,2
"04C04ZZ","3814","10111",1,0,1,1,1
"04C10ZZ","0040","10112",1,0,1,1,2
"04C10ZZ","3816","10111",1,0,1,1,1
"04C10ZZ","3806","10000",1,0,0,0,0
"04C13ZZ","3806","10000",1,0,0,0,0
"04C13ZZ","1756","10111",1,0,1,1,1
"04C13ZZ","0040","10112",1,0,1,1,2
"04C13ZZ","3816","10111",1,0,1,1,1
"04C14ZZ","0040","10112",1,0,1,1,2
"04C14ZZ","3806","10000",1,0,0,0,0
"04C14ZZ","3816","10111",1,0,1,1,1
"04C20ZZ","3806","10000",1,0,0,0,0
"04C20ZZ","0040","10112",1,0,1,1,2
"04C20ZZ","3816","10111",1,0,1,1,1
"04C23ZZ","3816","10111",1,0,1,1,1
"04C23ZZ","3806","10000",1,0,0,0,0
"04C23ZZ","0040","10112",1,0,1,1,2
"04C23ZZ","1756","10111",1,0,1,1,1
"04C24ZZ","0040","10112",1,0,1,1,2
"04C24ZZ","3806","10000",1,0,0,0,0
"04C24ZZ","3816","10111",1,0,1,1,1
"04C30ZZ","0040","10112",1,0,1,1,2
"04C30ZZ","3806","10000",1,0,0,0,0
"04C30ZZ","3816","10111",1,0,1,1,1
"04C33ZZ","3816","10111",1,0,1,1,1
"04C33ZZ","0040","10112",1,0,1,1,2
"04C33ZZ","1756","10111",1,0,1,1,1
"04C33ZZ","3806","10000",1,0,0,0,0
"04C34ZZ","3806","10000",1,0,0,0,0
"04C34ZZ","3816","10111",1,0,1,1,1
"04C34ZZ","0040","10112",1,0,1,1,2
"04C40ZZ","0040","10112",1,0,1,1,2
"04C40ZZ","3806","10000",1,0,0,0,0
"04C40ZZ","3816","10111",1,0,1,1,1
"04C43ZZ","3816","10111",1,0,1,1,1
"04C43ZZ","0040","10112",1,0,1,1,2
"04C43ZZ","1756","10111",1,0,1,1,1
"04C43ZZ","3806","10000",1,0,0,0,0
"04C44ZZ","3816","10111",1,0,1,1,1
"04C44ZZ","3806","10000",1,0,0,0,0
"04C44ZZ","0040","10112",1,0,1,1,2
"04C50ZZ","0040","10112",1,0,1,1,2
"04C50ZZ","3806","10000",1,0,0,0,0
"04C50ZZ","3816","10111",1,0,1,1,1
"04C53ZZ","0040","10112",1,0,1,1,2
"04C53ZZ","3816","10111",1,0,1,1,1
"04C53ZZ","1756","10111",1,0,1,1,1
"04C53ZZ","3806","10000",1,0,0,0,0
"04C54ZZ","0040","10112",1,0,1,1,2
"04C54ZZ","3816","10111",1,0,1,1,1
"04C54ZZ","3806","10000",1,0,0,0,0
"04C60ZZ","0040","10112",1,0,1,1,2
"04C60ZZ","3806","10000",1,0,0,0,0
"04C60ZZ","3816","10111",1,0,1,1,1
"04C63ZZ","1756","10111",1,0,1,1,1
"04C63ZZ","3806","10000",1,0,0,0,0
"04C63ZZ","0040","10112",1,0,1,1,2
"04C63ZZ","3816","10111",1,0,1,1,1
"04C64ZZ","3816","10111",1,0,1,1,1
"04C64ZZ","0040","10112",1,0,1,1,2
"04C64ZZ","3806","10000",1,0,0,0,0
"04C70ZZ","0040","10112",1,0,1,1,2
"04C70ZZ","3816","10111",1,0,1,1,1
"04C70ZZ","3806","10000",1,0,0,0,0
"04C73ZZ","0040","10112",1,0,1,1,2
"04C73ZZ","1756","10111",1,0,1,1,1
"04C73ZZ","3816","10111",1,0,1,1,1
"04C73ZZ","3806","10000",1,0,0,0,0
"04C74ZZ","0040","10112",1,0,1,1,2
"04C74ZZ","3816","10111",1,0,1,1,1
"04C74ZZ","3806","10000",1,0,0,0,0
"04C80ZZ","0040","10112",1,0,1,1,2
"04C80ZZ","3816","10111",1,0,1,1,1
"04C80ZZ","3806","10000",1,0,0,0,0
"04C83ZZ","1756","10111",1,0,1,1,1
"04C83ZZ","0040","10112",1,0,1,1,2
"04C83ZZ","3806","10000",1,0,0,0,0
"04C83ZZ","3816","10111",1,0,1,1,1
"04C84ZZ","3816","10111",1,0,1,1,1
"04C84ZZ","3806","10000",1,0,0,0,0
"04C84ZZ","0040","10112",1,0,1,1,2
"04C90ZZ","0040","10112",1,0,1,1,2
"04C90ZZ","3816","10111",1,0,1,1,1
"04C90ZZ","3806","10000",1,0,0,0,0
"04C93ZZ","1756","10111",1,0,1,1,1
"04C93ZZ","3806","10000",1,0,0,0,0
"04C93ZZ","0040","10112",1,0,1,1,2
"04C93ZZ","3816","10111",1,0,1,1,1
"04C94ZZ","3816","10111",1,0,1,1,1
"04C94ZZ","3806","10000",1,0,0,0,0
"04C94ZZ","0040","10112",1,0,1,1,2
"04CA0ZZ","3806","10000",1,0,0,0,0
"04CA0ZZ","3816","10111",1,0,1,1,1
"04CA0ZZ","0040","10112",1,0,1,1,2
"04CA3ZZ","3816","10111",1,0,1,1,1
"04CA3ZZ","1756","10111",1,0,1,1,1
"04CA3ZZ","0040","10112",1,0,1,1,2
"04CA3ZZ","3806","10000",1,0,0,0,0
"04CA4ZZ","0040","10112",1,0,1,1,2
"04CA4ZZ","3816","10111",1,0,1,1,1
"04CA4ZZ","3806","10000",1,0,0,0,0
"04CB0ZZ","0040","10112",1,0,1,1,2
"04CB0ZZ","3806","10000",1,0,0,0,0
"04CB0ZZ","3816","10111",1,0,1,1,1
"04CB3ZZ","3816","10111",1,0,1,1,1
"04CB3ZZ","3806","10000",1,0,0,0,0
"04CB3ZZ","0040","10112",1,0,1,1,2
"04CB3ZZ","1756","10111",1,0,1,1,1
"04CB4ZZ","0040","10112",1,0,1,1,2
"04CB4ZZ","3806","10000",1,0,0,0,0
"04CB4ZZ","3816","10111",1,0,1,1,1
"04CC0ZZ","3806","10000",1,0,0,0,0
"04CC0ZZ","0040","10112",1,0,1,1,2
"04CC0ZZ","3816","10111",1,0,1,1,1
"04CC3ZZ","1756","10111",1,0,1,1,1
"04CC3ZZ","3816","10111",1,0,1,1,1
"04CC3ZZ","0040","10112",1,0,1,1,2
"04CC3ZZ","3806","10000",1,0,0,0,0
"04CC4ZZ","3816","10111",1,0,1,1,1
"04CC4ZZ","0040","10112",1,0,1,1,2
"04CC4ZZ","3806","10000",1,0,0,0,0
"04CD0ZZ","3816","10111",1,0,1,1,1
"04CD0ZZ","0040","10112",1,0,1,1,2
"04CD0ZZ","3806","10000",1,0,0,0,0
"04CD3ZZ","3816","10111",1,0,1,1,1
"04CD3ZZ","1756","10111",1,0,1,1,1
"04CD3ZZ","3806","10000",1,0,0,0,0
"04CD3ZZ","0040","10112",1,0,1,1,2
"04CD4ZZ","3806","10000",1,0,0,0,0
"04CD4ZZ","3816","10111",1,0,1,1,1
"04CD4ZZ","0040","10112",1,0,1,1,2
"04CE0ZZ","0040","10112",1,0,1,1,2
"04CE0ZZ","3806","10000",1,0,0,0,0
"04CE0ZZ","3816","10111",1,0,1,1,1
"04CE3ZZ","3816","10111",1,0,1,1,1
"04CE3ZZ","0040","10112",1,0,1,1,2
"04CE3ZZ","1756","10111",1,0,1,1,1
"04CE3ZZ","3806","10000",1,0,0,0,0
"04CE4ZZ","0040","10112",1,0,1,1,2
"04CE4ZZ","3816","10111",1,0,1,1,1
"04CE4ZZ","3806","10000",1,0,0,0,0
"04CF0ZZ","3806","10000",1,0,0,0,0
"04CF0ZZ","0040","10112",1,0,1,1,2
"04CF0ZZ","3816","10111",1,0,1,1,1
"04CF3ZZ","0040","10112",1,0,1,1,2
"04CF3ZZ","3816","10111",1,0,1,1,1
"04CF3ZZ","3806","10000",1,0,0,0,0
"04CF3ZZ","1756","10111",1,0,1,1,1
"04CF4ZZ","3806","10000",1,0,0,0,0
"04CF4ZZ","0040","10112",1,0,1,1,2
"04CF4ZZ","3816","10111",1,0,1,1,1
"04CH0ZZ","0040","10112",1,0,1,1,2
"04CH0ZZ","3806","10000",1,0,0,0,0
"04CH0ZZ","3816","10111",1,0,1,1,1
"04CH3ZZ","3816","10111",1,0,1,1,1
"04CH3ZZ","3806","10000",1,0,0,0,0
"04CH3ZZ","1756","10111",1,0,1,1,1
"04CH3ZZ","0040","10112",1,0,1,1,2
"04CH4ZZ","0040","10112",1,0,1,1,2
"04CH4ZZ","3806","10000",1,0,0,0,0
"04CH4ZZ","3816","10111",1,0,1,1,1
"04CJ0ZZ","3816","10111",1,0,1,1,1
"04CJ0ZZ","3806","10000",1,0,0,0,0
"04CJ0ZZ","0040","10112",1,0,1,1,2
"04CJ3ZZ","3806","10000",1,0,0,0,0
"04CJ3ZZ","3816","10111",1,0,1,1,1
"04CJ3ZZ","0040","10112",1,0,1,1,2
"04CJ3ZZ","1756","10111",1,0,1,1,1
"04CJ4ZZ","3816","10111",1,0,1,1,1
"04CJ4ZZ","0040","10112",1,0,1,1,2
"04CJ4ZZ","3806","10000",1,0,0,0,0
"04CK0ZZ","0040","10112",1,0,1,1,2
"04CK0ZZ","3808","10000",1,0,0,0,0
"04CK0ZZ","3818","10111",1,0,1,1,1
"04CK3ZZ","3808","10000",1,0,0,0,0
"04CK3ZZ","0040","10112",1,0,1,1,2
"04CK3ZZ","3818","10111",1,0,1,1,1
"04CK3ZZ","1756","10111",1,0,1,1,1
"04CK4ZZ","0040","10112",1,0,1,1,2
"04CK4ZZ","3808","10000",1,0,0,0,0
"04CK4ZZ","3818","10111",1,0,1,1,1
"04CL0ZZ","0040","10112",1,0,1,1,2
"04CL0ZZ","3818","10111",1,0,1,1,1
"04CL0ZZ","3808","10000",1,0,0,0,0
"04CL3ZZ","0040","10112",1,0,1,1,2
"04CL3ZZ","3818","10111",1,0,1,1,1
"04CL3ZZ","1756","10111",1,0,1,1,1
"04CL3ZZ","3808","10000",1,0,0,0,0
"04CL4ZZ","3808","10000",1,0,0,0,0
"04CL4ZZ","0040","10112",1,0,1,1,2
"04CL4ZZ","3818","10111",1,0,1,1,1
"04CM0ZZ","3808","10000",1,0,0,0,0
"04CM0ZZ","0040","10112",1,0,1,1,2
"04CM0ZZ","3818","10111",1,0,1,1,1
"04CM3ZZ","3808","10000",1,0,0,0,0
"04CM3ZZ","1756","10111",1,0,1,1,1
"04CM3ZZ","0040","10112",1,0,1,1,2
"04CM3ZZ","3818","10111",1,0,1,1,1
"04CM4ZZ","3808","10000",1,0,0,0,0
"04CM4ZZ","3818","10111",1,0,1,1,1
"04CM4ZZ","0040","10112",1,0,1,1,2
"04CN0ZZ","3808","10000",1,0,0,0,0
"04CN0ZZ","3818","10111",1,0,1,1,1
"04CN0ZZ","0040","10112",1,0,1,1,2
"04CN3ZZ","3808","10000",1,0,0,0,0
"04CN3ZZ","1756","10111",1,0,1,1,1
"04CN3ZZ","3818","10111",1,0,1,1,1
"04CN3ZZ","0040","10112",1,0,1,1,2
"04CN4ZZ","0040","10112",1,0,1,1,2
"04CN4ZZ","3818","10111",1,0,1,1,1
"04CN4ZZ","3808","10000",1,0,0,0,0
"04CP0ZZ","3818","10111",1,0,1,1,1
"04CP0ZZ","0040","10112",1,0,1,1,2
"04CP0ZZ","3808","10000",1,0,0,0,0
"04CP3ZZ","1756","10111",1,0,1,1,1
"04CP3ZZ","3818","10111",1,0,1,1,1
"04CP3ZZ","3808","10000",1,0,0,0,0
"04CP3ZZ","0040","10112",1,0,1,1,2
"04CP4ZZ","0040","10112",1,0,1,1,2
"04CP4ZZ","3818","10111",1,0,1,1,1
"04CP4ZZ","3808","10000",1,0,0,0,0
"04CQ0ZZ","3808","10000",1,0,0,0,0
"04CQ0ZZ","3818","10111",1,0,1,1,1
"04CQ0ZZ","0040","10112",1,0,1,1,2
"04CQ3ZZ","3808","10000",1,0,0,0,0
"04CQ3ZZ","0040","10112",1,0,1,1,2
"04CQ3ZZ","3818","10111",1,0,1,1,1
"04CQ3ZZ","1756","10111",1,0,1,1,1
"04CQ4ZZ","3818","10111",1,0,1,1,1
"04CQ4ZZ","3808","10000",1,0,0,0,0
"04CQ4ZZ","0040","10112",1,0,1,1,2
"04CR0ZZ","3808","10000",1,0,0,0,0
"04CR0ZZ","3818","10111",1,0,1,1,1
"04CR0ZZ","0040","10112",1,0,1,1,2
"04CR3ZZ","0040","10112",1,0,1,1,2
"04CR3ZZ","3808","10000",1,0,0,0,0
"04CR3ZZ","3818","10111",1,0,1,1,1
"04CR3ZZ","1756","10111",1,0,1,1,1
"04CR4ZZ","0040","10112",1,0,1,1,2
"04CR4ZZ","3818","10111",1,0,1,1,1
"04CR4ZZ","3808","10000",1,0,0,0,0
"04CS0ZZ","3818","10111",1,0,1,1,1
"04CS0ZZ","0040","10112",1,0,1,1,2
"04CS0ZZ","3808","10000",1,0,0,0,0
"04CS3ZZ","3818","10111",1,0,1,1,1
"04CS3ZZ","1756","10111",1,0,1,1,1
"04CS3ZZ","3808","10000",1,0,0,0,0
"04CS3ZZ","0040","10112",1,0,1,1,2
"04CS4ZZ","0040","10112",1,0,1,1,2
"04CS4ZZ","3818","10111",1,0,1,1,1
"04CS4ZZ","3808","10000",1,0,0,0,0
"04CT0ZZ","3818","10111",1,0,1,1,1
"04CT0ZZ","3808","10000",1,0,0,0,0
"04CT0ZZ","0040","10112",1,0,1,1,2
"04CT3ZZ","3818","10111",1,0,1,1,1
"04CT3ZZ","3808","10000",1,0,0,0,0
"04CT3ZZ","0040","10112",1,0,1,1,2
"04CT3ZZ","1756","10111",1,0,1,1,1
"04CT4ZZ","3818","10111",1,0,1,1,1
"04CT4ZZ","3808","10000",1,0,0,0,0
"04CT4ZZ","0040","10112",1,0,1,1,2
"04CU0ZZ","3818","10111",1,0,1,1,1
"04CU0ZZ","0040","10112",1,0,1,1,2
"04CU0ZZ","3808","10000",1,0,0,0,0
