"quan_deyo","ICD9"
"Stroke","43685"
"Stroke","43686"
"Stroke","43687"
"Stroke","43688"
"Stroke","43689"
"Stroke","4369"
"Stroke","43690"
"Stroke","43691"
"Stroke","43692"
"Stroke","43693"
"Stroke","43694"
"Stroke","43695"
"Stroke","43696"
"Stroke","43697"
"Stroke","43698"
"Stroke","43699"
"Stroke","437"
"Stroke","4370"
"Stroke","43700"
"Stroke","43701"
"Stroke","43702"
"Stroke","43703"
"Stroke","43704"
"Stroke","43705"
"Stroke","43706"
"Stroke","43707"
"Stroke","43708"
"Stroke","43709"
"Stroke","4371"
"Stroke","43710"
"Stroke","43711"
"Stroke","43712"
"Stroke","43713"
"Stroke","43714"
"Stroke","43715"
"Stroke","43716"
"Stroke","43717"
"Stroke","43718"
"Stroke","43719"
"Stroke","4372"
"Stroke","43720"
"Stroke","43721"
"Stroke","43722"
"Stroke","43723"
"Stroke","43724"
"Stroke","43725"
"Stroke","43726"
"Stroke","43727"
"Stroke","43728"
"Stroke","43729"
"Stroke","4373"
"Stroke","43730"
"Stroke","43731"
"Stroke","43732"
"Stroke","43733"
"Stroke","43734"
"Stroke","43735"
"Stroke","43736"
"Stroke","43737"
"Stroke","43738"
"Stroke","43739"
"Stroke","4374"
"Stroke","43740"
"Stroke","43741"
"Stroke","43742"
"Stroke","43743"
"Stroke","43744"
"Stroke","43745"
"Stroke","43746"
"Stroke","43747"
"Stroke","43748"
"Stroke","43749"
"Stroke","4375"
"Stroke","43750"
"Stroke","43751"
"Stroke","43752"
"Stroke","43753"
"Stroke","43754"
"Stroke","43755"
"Stroke","43756"
"Stroke","43757"
"Stroke","43758"
"Stroke","43759"
"Stroke","4376"
"Stroke","43760"
"Stroke","43761"
"Stroke","43762"
"Stroke","43763"
"Stroke","43764"
"Stroke","43765"
"Stroke","43766"
"Stroke","43767"
"Stroke","43768"
"Stroke","43769"
"Stroke","4377"
"Stroke","43770"
"Stroke","43771"
"Stroke","43772"
"Stroke","43773"
"Stroke","43774"
"Stroke","43775"
"Stroke","43776"
"Stroke","43777"
"Stroke","43778"
"Stroke","43779"
"Stroke","4378"
"Stroke","43780"
"Stroke","43781"
"Stroke","43782"
"Stroke","43783"
"Stroke","43784"
"Stroke","43785"
"Stroke","43786"
"Stroke","43787"
"Stroke","43788"
"Stroke","43789"
"Stroke","4379"
"Stroke","43790"
"Stroke","43791"
"Stroke","43792"
"Stroke","43793"
"Stroke","43794"
"Stroke","43795"
"Stroke","43796"
"Stroke","43797"
"Stroke","43798"
"Stroke","43799"
"Stroke","438"
"Stroke","4380"
"Stroke","43800"
"Stroke","43801"
"Stroke","43802"
"Stroke","43803"
"Stroke","43804"
"Stroke","43805"
"Stroke","43806"
"Stroke","43807"
"Stroke","43808"
"Stroke","43809"
"Stroke","4381"
"Stroke","43810"
"Stroke","43811"
"Stroke","43812"
"Stroke","43813"
"Stroke","43814"
"Stroke","43815"
"Stroke","43816"
"Stroke","43817"
"Stroke","43818"
"Stroke","43819"
"Stroke","4382"
"Stroke","43820"
"Stroke","43821"
"Stroke","43822"
"Stroke","43823"
"Stroke","43824"
"Stroke","43825"
"Stroke","43826"
"Stroke","43827"
"Stroke","43828"
"Stroke","43829"
"Stroke","4383"
"Stroke","43830"
"Stroke","43831"
"Stroke","43832"
"Stroke","43833"
"Stroke","43834"
"Stroke","43835"
"Stroke","43836"
"Stroke","43837"
"Stroke","43838"
"Stroke","43839"
"Stroke","4384"
"Stroke","43840"
"Stroke","43841"
"Stroke","43842"
"Stroke","43843"
"Stroke","43844"
"Stroke","43845"
"Stroke","43846"
"Stroke","43847"
"Stroke","43848"
"Stroke","43849"
"Stroke","4385"
"Stroke","43850"
"Stroke","43851"
"Stroke","43852"
"Stroke","43853"
"Stroke","43854"
"Stroke","43855"
"Stroke","43856"
"Stroke","43857"
"Stroke","43858"
"Stroke","43859"
"Stroke","4386"
"Stroke","43860"
"Stroke","43861"
"Stroke","43862"
"Stroke","43863"
"Stroke","43864"
"Stroke","43865"
"Stroke","43866"
"Stroke","43867"
"Stroke","43868"
"Stroke","43869"
"Stroke","4387"
"Stroke","43870"
"Stroke","43871"
"Stroke","43872"
"Stroke","43873"
"Stroke","43874"
"Stroke","43875"
"Stroke","43876"
"Stroke","43877"
"Stroke","43878"
"Stroke","43879"
"Stroke","4388"
"Stroke","43880"
"Stroke","43881"
"Stroke","43882"
"Stroke","43883"
"Stroke","43884"
"Stroke","43885"
"Stroke","43886"
"Stroke","43887"
"Stroke","43888"
"Stroke","43889"
"Stroke","4389"
"Stroke","43890"
"Stroke","43891"
"Stroke","43892"
"Stroke","43893"
"Stroke","43894"
"Stroke","43895"
"Stroke","43896"
"Stroke","43897"
"Stroke","43898"
"Stroke","43899"
"Dementia","290"
"Dementia","2900"
"Dementia","29000"
"Dementia","29001"
"Dementia","29002"
"Dementia","29003"
"Dementia","29004"
"Dementia","29005"
"Dementia","29006"
"Dementia","29007"
"Dementia","29008"
"Dementia","29009"
"Dementia","2901"
"Dementia","29010"
"Dementia","29011"
"Dementia","29012"
"Dementia","29013"
"Dementia","29014"
"Dementia","29015"
"Dementia","29016"
"Dementia","29017"
"Dementia","29018"
"Dementia","29019"
"Dementia","2902"
"Dementia","29020"
"Dementia","29021"
"Dementia","29022"
"Dementia","29023"
"Dementia","29024"
"Dementia","29025"
"Dementia","29026"
"Dementia","29027"
"Dementia","29028"
"Dementia","29029"
"Dementia","2903"
"Dementia","29030"
"Dementia","29031"
"Dementia","29032"
"Dementia","29033"
"Dementia","29034"
"Dementia","29035"
"Dementia","29036"
"Dementia","29037"
"Dementia","29038"
"Dementia","29039"
"Dementia","2904"
"Dementia","29040"
"Dementia","29041"
"Dementia","29042"
"Dementia","29043"
"Dementia","29044"
"Dementia","29045"
"Dementia","29046"
"Dementia","29047"
"Dementia","29048"
"Dementia","29049"
"Dementia","2905"
"Dementia","29050"
"Dementia","29051"
"Dementia","29052"
"Dementia","29053"
"Dementia","29054"
"Dementia","29055"
"Dementia","29056"
"Dementia","29057"
"Dementia","29058"
"Dementia","29059"
"Dementia","2906"
"Dementia","29060"
"Dementia","29061"
"Dementia","29062"
"Dementia","29063"
"Dementia","29064"
"Dementia","29065"
"Dementia","29066"
"Dementia","29067"
"Dementia","29068"
"Dementia","29069"
"Dementia","2907"
"Dementia","29070"
"Dementia","29071"
"Dementia","29072"
"Dementia","29073"
"Dementia","29074"
"Dementia","29075"
"Dementia","29076"
"Dementia","29077"
"Dementia","29078"
"Dementia","29079"
"Dementia","2908"
"Dementia","29080"
"Dementia","29081"
"Dementia","29082"
"Dementia","29083"
"Dementia","29084"
"Dementia","29085"
"Dementia","29086"
"Dementia","29087"
"Dementia","29088"
"Dementia","29089"
"Dementia","2909"
"Dementia","29090"
"Dementia","29091"
"Dementia","29092"
"Dementia","29093"
"Dementia","29094"
"Dementia","29095"
"Dementia","29096"
"Dementia","29097"
"Dementia","29098"
"Dementia","29099"
"Dementia","2941"
"Dementia","29410"
"Dementia","29411"
"Dementia","29412"
"Dementia","29413"
"Dementia","29414"
"Dementia","29415"
"Dementia","29416"
"Dementia","29417"
"Dementia","29418"
"Dementia","29419"
"Dementia","3312"
"Dementia","33120"
"Dementia","33121"
"Dementia","33122"
"Dementia","33123"
"Dementia","33124"
"Dementia","33125"
"Dementia","33126"
"Dementia","33127"
"Dementia","33128"
"Dementia","33129"
"Pulmonary","4168"
"Pulmonary","41680"
"Pulmonary","41681"
"Pulmonary","41682"
"Pulmonary","41683"
"Pulmonary","41684"
"Pulmonary","41685"
"Pulmonary","41686"
"Pulmonary","41687"
"Pulmonary","41688"
"Pulmonary","41689"
"Pulmonary","4169"
"Pulmonary","41690"
"Pulmonary","41691"
"Pulmonary","41692"
"Pulmonary","41693"
"Pulmonary","41694"
"Pulmonary","41695"
"Pulmonary","41696"
"Pulmonary","41697"
"Pulmonary","41698"
"Pulmonary","41699"
"Pulmonary","490"
"Pulmonary","4900"
"Pulmonary","49000"
"Pulmonary","49001"
"Pulmonary","49002"
"Pulmonary","49003"
"Pulmonary","49004"
"Pulmonary","49005"
"Pulmonary","49006"
"Pulmonary","49007"
"Pulmonary","49008"
"Pulmonary","49009"
"Pulmonary","4901"
"Pulmonary","49010"
"Pulmonary","49011"
"Pulmonary","49012"
"Pulmonary","49013"
"Pulmonary","49014"
"Pulmonary","49015"
"Pulmonary","49016"
"Pulmonary","49017"
"Pulmonary","49018"
"Pulmonary","49019"
"Pulmonary","4902"
"Pulmonary","49020"
"Pulmonary","49021"
"Pulmonary","49022"
"Pulmonary","49023"
"Pulmonary","49024"
"Pulmonary","49025"
"Pulmonary","49026"
"Pulmonary","49027"
"Pulmonary","49028"
"Pulmonary","49029"
"Pulmonary","4903"
"Pulmonary","49030"
"Pulmonary","49031"
"Pulmonary","49032"
"Pulmonary","49033"
"Pulmonary","49034"
"Pulmonary","49035"
"Pulmonary","49036"
"Pulmonary","49037"
"Pulmonary","49038"
"Pulmonary","49039"
"Pulmonary","4904"
"Pulmonary","49040"
"Pulmonary","49041"
"Pulmonary","49042"
"Pulmonary","49043"
"Pulmonary","49044"
"Pulmonary","49045"
"Pulmonary","49046"
"Pulmonary","49047"
"Pulmonary","49048"
"Pulmonary","49049"
"Pulmonary","4905"
"Pulmonary","49050"
"Pulmonary","49051"
"Pulmonary","49052"
"Pulmonary","49053"
"Pulmonary","49054"
"Pulmonary","49055"
"Pulmonary","49056"
"Pulmonary","49057"
"Pulmonary","49058"
"Pulmonary","49059"
"Pulmonary","4906"
"Pulmonary","49060"
"Pulmonary","49061"
"Pulmonary","49062"
"Pulmonary","49063"
"Pulmonary","49064"
"Pulmonary","49065"
"Pulmonary","49066"
"Pulmonary","49067"
"Pulmonary","49068"
"Pulmonary","49069"
"Pulmonary","4907"
"Pulmonary","49070"
"Pulmonary","49071"
"Pulmonary","49072"
"Pulmonary","49073"
"Pulmonary","49074"
"Pulmonary","49075"
"Pulmonary","49076"
"Pulmonary","49077"
"Pulmonary","49078"
"Pulmonary","49079"
"Pulmonary","4908"
"Pulmonary","49080"
"Pulmonary","49081"
"Pulmonary","49082"
"Pulmonary","49083"
"Pulmonary","49084"
"Pulmonary","49085"
"Pulmonary","49086"
"Pulmonary","49087"
"Pulmonary","49088"
"Pulmonary","49089"
"Pulmonary","4909"
"Pulmonary","49090"
"Pulmonary","49091"
"Pulmonary","49092"
"Pulmonary","49093"
"Pulmonary","49094"
"Pulmonary","49095"
"Pulmonary","49096"
"Pulmonary","49097"
"Pulmonary","49098"
"Pulmonary","49099"
"Pulmonary","491"
"Pulmonary","4910"
"Pulmonary","49100"
"Pulmonary","49101"
"Pulmonary","49102"
"Pulmonary","49103"
"Pulmonary","49104"
"Pulmonary","49105"
"Pulmonary","49106"
"Pulmonary","49107"
"Pulmonary","49108"
"Pulmonary","49109"
"Pulmonary","4911"
"Pulmonary","49110"
"Pulmonary","49111"
"Pulmonary","49112"
"Pulmonary","49113"
"Pulmonary","49114"
"Pulmonary","49115"
"Pulmonary","49116"
"Pulmonary","49117"
"Pulmonary","49118"
"Pulmonary","49119"
"Pulmonary","4912"
"Pulmonary","49120"
"Pulmonary","49121"
"Pulmonary","49122"
"Pulmonary","49123"
"Pulmonary","49124"
"Pulmonary","49125"
"Pulmonary","49126"
"Pulmonary","49127"
"Pulmonary","49128"
"Pulmonary","49129"
"Pulmonary","4913"
"Pulmonary","49130"
"Pulmonary","49131"
"Pulmonary","49132"
"Pulmonary","49133"
"Pulmonary","49134"
"Pulmonary","49135"
"Pulmonary","49136"
"Pulmonary","49137"
"Pulmonary","49138"
"Pulmonary","49139"
"Pulmonary","4914"
"Pulmonary","49140"
"Pulmonary","49141"
"Pulmonary","49142"
"Pulmonary","49143"
"Pulmonary","49144"
"Pulmonary","49145"
"Pulmonary","49146"
"Pulmonary","49147"
"Pulmonary","49148"
"Pulmonary","49149"
"Pulmonary","4915"
"Pulmonary","49150"
"Pulmonary","49151"
"Pulmonary","49152"
"Pulmonary","49153"
"Pulmonary","49154"
"Pulmonary","49155"
"Pulmonary","49156"
"Pulmonary","49157"
"Pulmonary","49158"
"Pulmonary","49159"
"Pulmonary","4916"
"Pulmonary","49160"
"Pulmonary","49161"
"Pulmonary","49162"
"Pulmonary","49163"
"Pulmonary","49164"
"Pulmonary","49165"
"Pulmonary","49166"
"Pulmonary","49167"
"Pulmonary","49168"
"Pulmonary","49169"
"Pulmonary","4917"
"Pulmonary","49170"
"Pulmonary","49171"
"Pulmonary","49172"
"Pulmonary","49173"
"Pulmonary","49174"
"Pulmonary","49175"
"Pulmonary","49176"
"Pulmonary","49177"
"Pulmonary","49178"
"Pulmonary","49179"
"Pulmonary","4918"
"Pulmonary","49180"
"Pulmonary","49181"
"Pulmonary","49182"
"Pulmonary","49183"
"Pulmonary","49184"
"Pulmonary","49185"
"Pulmonary","49186"
"Pulmonary","49187"
"Pulmonary","49188"
"Pulmonary","49189"
"Pulmonary","4919"
"Pulmonary","49190"
"Pulmonary","49191"
"Pulmonary","49192"
"Pulmonary","49193"
"Pulmonary","49194"
"Pulmonary","49195"
"Pulmonary","49196"
"Pulmonary","49197"
"Pulmonary","49198"
"Pulmonary","49199"
"Pulmonary","492"
"Pulmonary","4920"
"Pulmonary","49200"
"Pulmonary","49201"
"Pulmonary","49202"
"Pulmonary","49203"
"Pulmonary","49204"
"Pulmonary","49205"
"Pulmonary","49206"
"Pulmonary","49207"
"Pulmonary","49208"
"Pulmonary","49209"
"Pulmonary","4921"
"Pulmonary","49210"
"Pulmonary","49211"
"Pulmonary","49212"
"Pulmonary","49213"
"Pulmonary","49214"
"Pulmonary","49215"
"Pulmonary","49216"
"Pulmonary","49217"
"Pulmonary","49218"
"Pulmonary","49219"
"Pulmonary","4922"
"Pulmonary","49220"
"Pulmonary","49221"
"Pulmonary","49222"
"Pulmonary","49223"
"Pulmonary","49224"
"Pulmonary","49225"
"Pulmonary","49226"
"Pulmonary","49227"
"Pulmonary","49228"
"Pulmonary","49229"
"Pulmonary","4923"
"Pulmonary","49230"
"Pulmonary","49231"
"Pulmonary","49232"
"Pulmonary","49233"
"Pulmonary","49234"
"Pulmonary","49235"
"Pulmonary","49236"
"Pulmonary","49237"
"Pulmonary","49238"
"Pulmonary","49239"
"Pulmonary","4924"
"Pulmonary","49240"
"Pulmonary","49241"
"Pulmonary","49242"
"Pulmonary","49243"
"Pulmonary","49244"
"Pulmonary","49245"
"Pulmonary","49246"
"Pulmonary","49247"
"Pulmonary","49248"
"Pulmonary","49249"
"Pulmonary","4925"
"Pulmonary","49250"
"Pulmonary","49251"
"Pulmonary","49252"
"Pulmonary","49253"
"Pulmonary","49254"
"Pulmonary","49255"
"Pulmonary","49256"
"Pulmonary","49257"
"Pulmonary","49258"
"Pulmonary","49259"
"Pulmonary","4926"
"Pulmonary","49260"
"Pulmonary","49261"
"Pulmonary","49262"
"Pulmonary","49263"
"Pulmonary","49264"
"Pulmonary","49265"
"Pulmonary","49266"
"Pulmonary","49267"
"Pulmonary","49268"
"Pulmonary","49269"
"Pulmonary","4927"
"Pulmonary","49270"
"Pulmonary","49271"
"Pulmonary","49272"
"Pulmonary","49273"
"Pulmonary","49274"
"Pulmonary","49275"
"Pulmonary","49276"
"Pulmonary","49277"
"Pulmonary","49278"
"Pulmonary","49279"
"Pulmonary","4928"
"Pulmonary","49280"
"Pulmonary","49281"
"Pulmonary","49282"
"Pulmonary","49283"
"Pulmonary","49284"
"Pulmonary","49285"
"Pulmonary","49286"
"Pulmonary","49287"
"Pulmonary","49288"
"Pulmonary","49289"
"Pulmonary","4929"
"Pulmonary","49290"
"Pulmonary","49291"
"Pulmonary","49292"
"Pulmonary","49293"
"Pulmonary","49294"
"Pulmonary","49295"
"Pulmonary","49296"
"Pulmonary","49297"
"Pulmonary","49298"
"Pulmonary","49299"
"Pulmonary","493"
"Pulmonary","4930"
"Pulmonary","49300"
"Pulmonary","49301"
"Pulmonary","49302"
"Pulmonary","49303"
"Pulmonary","49304"
"Pulmonary","49305"
"Pulmonary","49306"
"Pulmonary","49307"
"Pulmonary","49308"
"Pulmonary","49309"
"Pulmonary","4931"
"Pulmonary","49310"
"Pulmonary","49311"
"Pulmonary","49312"
"Pulmonary","49313"
"Pulmonary","49314"
"Pulmonary","49315"
"Pulmonary","49316"
"Pulmonary","49317"
"Pulmonary","49318"
"Pulmonary","49319"
"Pulmonary","4932"
"Pulmonary","49320"
"Pulmonary","49321"
"Pulmonary","49322"
"Pulmonary","49323"
"Pulmonary","49324"
"Pulmonary","49325"
"Pulmonary","49326"
"Pulmonary","49327"
"Pulmonary","49328"
"Pulmonary","49329"
"Pulmonary","4933"
"Pulmonary","49330"
"Pulmonary","49331"
"Pulmonary","49332"
"Pulmonary","49333"
"Pulmonary","49334"
"Pulmonary","49335"
"Pulmonary","49336"
"Pulmonary","49337"
"Pulmonary","49338"
"Pulmonary","49339"
"Pulmonary","4934"
"Pulmonary","49340"
"Pulmonary","49341"
"Pulmonary","49342"
"Pulmonary","49343"
"Pulmonary","49344"
"Pulmonary","49345"
"Pulmonary","49346"
"Pulmonary","49347"
"Pulmonary","49348"
"Pulmonary","49349"
"Pulmonary","4935"
"Pulmonary","49350"
"Pulmonary","49351"
"Pulmonary","49352"
"Pulmonary","49353"
"Pulmonary","49354"
"Pulmonary","49355"
"Pulmonary","49356"
"Pulmonary","49357"
"Pulmonary","49358"
"Pulmonary","49359"
"Pulmonary","4936"
"Pulmonary","49360"
"Pulmonary","49361"
"Pulmonary","49362"
"Pulmonary","49363"
"Pulmonary","49364"
"Pulmonary","49365"
"Pulmonary","49366"
"Pulmonary","49367"
"Pulmonary","49368"
"Pulmonary","49369"
"Pulmonary","4937"
"Pulmonary","49370"
"Pulmonary","49371"
"Pulmonary","49372"
"Pulmonary","49373"
"Pulmonary","49374"
"Pulmonary","49375"
"Pulmonary","49376"
"Pulmonary","49377"
"Pulmonary","49378"
"Pulmonary","49379"
"Pulmonary","4938"
"Pulmonary","49380"
"Pulmonary","49381"
"Pulmonary","49382"
"Pulmonary","49383"
"Pulmonary","49384"
"Pulmonary","49385"
"Pulmonary","49386"
"Pulmonary","49387"
"Pulmonary","49388"
"Pulmonary","49389"
"Pulmonary","4939"
"Pulmonary","49390"
"Pulmonary","49391"
"Pulmonary","49392"
"Pulmonary","49393"
"Pulmonary","49394"
"Pulmonary","49395"
"Pulmonary","49396"
"Pulmonary","49397"
"Pulmonary","49398"
"Pulmonary","49399"
"Pulmonary","494"
"Pulmonary","4940"
"Pulmonary","49400"
"Pulmonary","49401"
"Pulmonary","49402"
"Pulmonary","49403"
"Pulmonary","49404"
"Pulmonary","49405"
"Pulmonary","49406"
"Pulmonary","49407"
"Pulmonary","49408"
"Pulmonary","49409"
"Pulmonary","4941"
"Pulmonary","49410"
"Pulmonary","49411"
"Pulmonary","49412"
"Pulmonary","49413"
"Pulmonary","49414"
"Pulmonary","49415"
"Pulmonary","49416"
"Pulmonary","49417"
"Pulmonary","49418"
"Pulmonary","49419"
"Pulmonary","4942"
"Pulmonary","49420"
"Pulmonary","49421"
"Pulmonary","49422"
"Pulmonary","49423"
"Pulmonary","49424"
"Pulmonary","49425"
"Pulmonary","49426"
"Pulmonary","49427"
"Pulmonary","49428"
"Pulmonary","49429"
"Pulmonary","4943"
"Pulmonary","49430"
"Pulmonary","49431"
"Pulmonary","49432"
"Pulmonary","49433"
"Pulmonary","49434"
"Pulmonary","49435"
"Pulmonary","49436"
"Pulmonary","49437"
"Pulmonary","49438"
"Pulmonary","49439"
"Pulmonary","4944"
"Pulmonary","49440"
"Pulmonary","49441"
"Pulmonary","49442"
"Pulmonary","49443"
"Pulmonary","49444"
"Pulmonary","49445"
"Pulmonary","49446"
"Pulmonary","49447"
"Pulmonary","49448"
"Pulmonary","49449"
"Pulmonary","4945"
"Pulmonary","49450"
"Pulmonary","49451"
"Pulmonary","49452"
"Pulmonary","49453"
"Pulmonary","49454"
"Pulmonary","49455"
"Pulmonary","49456"
"Pulmonary","49457"
"Pulmonary","49458"
"Pulmonary","49459"
"Pulmonary","4946"
"Pulmonary","49460"
"Pulmonary","49461"
"Pulmonary","49462"
"Pulmonary","49463"
"Pulmonary","49464"
"Pulmonary","49465"
"Pulmonary","49466"
"Pulmonary","49467"
"Pulmonary","49468"
"Pulmonary","49469"
"Pulmonary","4947"
"Pulmonary","49470"
"Pulmonary","49471"
"Pulmonary","49472"
"Pulmonary","49473"
"Pulmonary","49474"
"Pulmonary","49475"
"Pulmonary","49476"
"Pulmonary","49477"
"Pulmonary","49478"
"Pulmonary","49479"
"Pulmonary","4948"
"Pulmonary","49480"
"Pulmonary","49481"
"Pulmonary","49482"
"Pulmonary","49483"
"Pulmonary","49484"
"Pulmonary","49485"
"Pulmonary","49486"
"Pulmonary","49487"
"Pulmonary","49488"
"Pulmonary","49489"
"Pulmonary","4949"
"Pulmonary","49490"
"Pulmonary","49491"
"Pulmonary","49492"
"Pulmonary","49493"
"Pulmonary","49494"
"Pulmonary","49495"
"Pulmonary","49496"
"Pulmonary","49497"
"Pulmonary","49498"
"Pulmonary","49499"
"Pulmonary","495"
"Pulmonary","4950"
"Pulmonary","49500"
"Pulmonary","49501"
"Pulmonary","49502"
"Pulmonary","49503"
"Pulmonary","49504"
"Pulmonary","49505"
"Pulmonary","49506"
"Pulmonary","49507"
"Pulmonary","49508"
"Pulmonary","49509"
"Pulmonary","4951"
"Pulmonary","49510"
"Pulmonary","49511"
"Pulmonary","49512"
"Pulmonary","49513"
"Pulmonary","49514"
"Pulmonary","49515"
"Pulmonary","49516"
"Pulmonary","49517"
"Pulmonary","49518"
"Pulmonary","49519"
"Pulmonary","4952"
"Pulmonary","49520"
"Pulmonary","49521"
"Pulmonary","49522"
"Pulmonary","49523"
"Pulmonary","49524"
"Pulmonary","49525"
"Pulmonary","49526"
"Pulmonary","49527"
"Pulmonary","49528"
"Pulmonary","49529"
"Pulmonary","4953"
"Pulmonary","49530"
"Pulmonary","49531"
"Pulmonary","49532"
"Pulmonary","49533"
"Pulmonary","49534"
"Pulmonary","49535"
"Pulmonary","49536"
"Pulmonary","49537"
"Pulmonary","49538"
"Pulmonary","49539"
"Pulmonary","4954"
"Pulmonary","49540"
"Pulmonary","49541"
"Pulmonary","49542"
"Pulmonary","49543"
"Pulmonary","49544"
"Pulmonary","49545"
"Pulmonary","49546"
"Pulmonary","49547"
"Pulmonary","49548"
"Pulmonary","49549"
"Pulmonary","4955"
"Pulmonary","49550"
"Pulmonary","49551"
"Pulmonary","49552"
"Pulmonary","49553"
"Pulmonary","49554"
"Pulmonary","49555"
"Pulmonary","49556"
"Pulmonary","49557"
"Pulmonary","49558"
"Pulmonary","49559"
"Pulmonary","4956"
"Pulmonary","49560"
"Pulmonary","49561"
"Pulmonary","49562"
"Pulmonary","49563"
"Pulmonary","49564"
"Pulmonary","49565"
"Pulmonary","49566"
"Pulmonary","49567"
"Pulmonary","49568"
"Pulmonary","49569"
"Pulmonary","4957"
"Pulmonary","49570"
"Pulmonary","49571"
"Pulmonary","49572"
"Pulmonary","49573"
"Pulmonary","49574"
